system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Social Coherence > Stable Personality,Stable Personality,Coherence,3,4,7.207683735810759,0.967449587019892,True,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.2488712354374975,0.08140415484267688,0.10272938006925994,0.16212107989079158,0.1426446002235305,0.13295822665214455,0.12927132288409907
2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Social Coherence > Stable Social Interactions,Stable Social Interactions,Coherence,3,4,6.974394340154894,0.9569777385095835,False,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.2475541850911532,0.08127817533280968,0.10262488915484477,0.16213556250866795,0.14293027157444801,0.1333542468876648,0.1301226694504116
2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Common Representational Scheme > Unified Egocentric Representations,Unified Egocentric Representations,Coherence,3,4,10.669768442988826,1.0053767904765931,True,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.2551457952711441,0.08232939549661043,0.10340502027526227,0.16195836646088543,0.14139110620290393,0.1306878958941185,0.1250824203990753
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Compressibility,Compressibility,Complexity,3,3,2.891695536662273,0.6468032808138492,True,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.24187671144944303,0.08045228020120243,0.1020404761583592,0.16236936322265666,0.14419573624496934,0.13546553167225522,0.1335999010511142
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Functional Diversity > Diversity of Tasks,Diversity of Tasks,Complexity,3,4,2.8534157161683367,0.4837407692046112,True,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.26101772401210493,0.08313385953229623,0.10392419103579108,0.16181886533197137,0.1402577937905858,0.12852879773160603,0.12131876856564439
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity > Functional Specialization,Functional Specialization,Complexity,3,4,6.893381325528452,0.9574477805809727,True,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.2516189817499447,0.08185916256325904,0.10307092855229179,0.16212832869195,0.14218069417936202,0.1318440867157705,0.12729781754742214
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity > Number of Connections,Number of Connections,Complexity,3,4,9.40693150342155,1.1887645600656365,True,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.2536055446479037,0.08214560201459568,0.10333337277593226,0.16212581546898927,0.1417177675789448,0.1311939147001305,0.12587798281350382
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity > Number of Layers,Number of Layers,Complexity,3,4,9.21942527054499,1.070884475437455,True,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.2563858406367464,0.08237480192963206,0.10347164944642706,0.1619608768772879,0.14117584745084327,0.13033694824888337,0.12429403541017989
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity > Number of Nodes,Number of Nodes,Complexity,3,4,11.566505780444208,1.3586133279396264,True,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2536055446479037,0.08214560201459568,0.10333337277593226,0.16212581546898927,0.1417177675789448,0.1311939147001305,0.12587798281350382
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Optimized Componentry,Optimized Componentry,Complexity,3,4,12.039508918856033,1.3887606248183781,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24938419375780288,0.08148148896598567,0.1027723212273385,0.16229294651005674,0.1426980932889659,0.13296257907268094,0.12840837717716946
2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Functional Diversity > Variability of Responses to Stimuli,Variability of Responses to Stimuli,Complexity,3,3,10.463360977704149,1.4787862443170026,True,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2560784876812612,0.08251215162016261,0.10351627785317055,0.16202886466478192,0.14125491727520195,0.13016695066492556,0.12444235024049626
