seed_idx,rung,rung_id,rung_description,fit_type,replicate_id,seed,sub_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B,log_B_eff,rho_collapsed,rho,brier,log_score,brier_improvement_vs_prior,log_score_improvement_vs_prior,evidence_category,correct_sign,classified_present_at_0p5,brier_improvement,log_score_improvement,sweep_beta_pres,sweep_beta_abs,unique_observation_values,mean_leaf_loglik_z0,mean_leaf_loglik_z1
293,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,293,20260511,313261390,Chicken,Chicken,0,-21.715602938509743,-29.392021882240698,-7.676418943730955,-7.676418943730955,9.27178471242693e-05,9.27178471242693e-05,8.596599175359374e-09,-9.272214568956151e-05,0.0277777691811786,0.18222883464826506,strong_absent,True,False,0.0277777691811786,0.18222883464826506,0.9,0.1,"0,1",-2.1480341283043285,-16.134119279344922
293,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,293,20260511,313261390,LLMs,2024 Leading Chat LLMs,1,-27.92254226656158,-20.85248138468688,7.070060881874703,7.070060881874703,0.9957670869836649,0.9957670869836649,1.7917552603859154e-05,-0.004241897154316668,0.6944265268918407,1.7875175720737382,strong_present,True,True,0.6944265268918407,1.7875175720737382,0.9,0.1,"0,1",-15.213982098355409,-3.0681713092938407
294,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,294,20260511,314261393,Chicken,Chicken,1,-33.8159319537639,-29.06847247581966,4.74745947794424,4.74745947794424,0.9584341349870632,0.9584341349870632,0.0017277211342736833,-0.04245443561595332,0.6927167233101709,1.7493050336121017,strong_present,True,True,0.6927167233101709,1.7493050336121017,0.9,0.1,"0,1",-13.557735172574285,-4.724418235074964
294,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,294,20260511,314261393,LLMs,2024 Leading Chat LLMs,0,-33.98976890997225,-36.67683765462769,-2.6870687446554413,-2.6870687446554413,0.013433135400218284,0.013433135400218284,0.00018044912668059766,-0.013524176191686615,0.027597328651097177,0.168797380602268,moderate_absent,True,False,0.027597328651097177,0.168797380602268,0.9,0.1,"0,1",-6.012610288460282,-12.269543119188967
295,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,295,20260511,315261396,Chicken,Chicken,0,-33.467710348098755,-41.14260381388329,-7.674893465784535,-7.674893465784535,9.285938094727207e-05,9.285938094727207e-05,8.622864629910595e-09,-9.286369264651024e-05,0.027777769154913146,0.1822286931013081,strong_absent,True,False,0.027777769154913146,0.1822286931013081,0.9,0.1,"0,1",-2.1480341283043285,-16.134119279344922
295,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,295,20260511,315261396,LLMs,2024 Leading Chat LLMs,1,-23.422015998426836,-17.816288727642462,5.605727270784374,5.605727270784374,0.9819481327065032,0.9819481327065032,0.0003258699127820208,-0.01821679004040934,0.6941185745316625,1.7735426791876456,strong_present,True,True,0.6941185745316625,1.7735426791876456,0.9,0.1,"0,1",-14.293844917365895,-3.988308490283354
296,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,296,20260511,316261399,Chicken,Chicken,1,-28.45963015658141,-22.853949058185258,5.605681098396154,5.605681098396154,0.9819473142366575,0.9819473142366575,0.0003258994632699895,-0.018217623557129334,0.6941185449811745,1.7735418456709255,strong_present,True,True,0.6941185449811745,1.7735418456709255,0.9,0.1,"0,1",-14.109817481167992,-4.1723359264812565
296,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,296,20260511,316261399,LLMs,2024 Leading Chat LLMs,0,-21.899017203207556,-25.4340501591038,-3.535032955896245,-3.535032955896245,0.00579774929216768,0.00579774929216768,3.361389685483084e-05,-0.00581462148603404,0.027744163880922944,0.17650693530792058,strong_absent,True,False,0.027744163880922944,0.17650693530792058,0.9,0.1,"0,1",-5.828582852262379,-12.453570555386872
297,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,297,20260511,317261402,Chicken,Chicken,0,-23.704760101935534,-29.310223474037954,-5.60546337210242,-5.60546337210242,0.0007350025735295114,0.0007350025735295114,5.402287830950048e-07,-0.000735272820350579,0.027777237548994683,0.18158628397360405,strong_absent,True,False,0.027777237548994683,0.18158628397360405,0.9,0.1,"0,1",-3.9883084902833543,-14.293844917365895
297,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,297,20260511,317261402,LLMs,2024 Leading Chat LLMs,1,-22.028192533837963,-13.745410498342363,8.2827820354956,8.2827820354956,0.9987374319393383,0.9987374319393383,1.59407810780309e-06,-0.0012633657712289009,0.6944428503663367,1.790496103456826,strong_present,True,True,0.6944428503663367,1.790496103456826,0.9,0.1,"0,1",-17.60633876892814,-0.6758146387211081
298,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,298,20260511,318261405,Chicken,Chicken,1,-22.912548578474205,-22.306161835738532,0.6063867427356726,0.6063867427356726,0.26834194809003564,0.26834194809003564,0.5353235049246841,-1.315493186063665,0.15912093951976047,0.47626628316439,ambiguous,True,False,0.15912093951976047,0.47626628316439,0.9,0.1,"0,1",-10.429268757209943,-7.852884650439307
298,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,298,20260511,318261405,LLMs,2024 Leading Chat LLMs,0,-24.935161623241843,-29.934599604874645,-4.999437981632802,-4.999437981632802,0.0013465313911407049,0.0013465313911407049,1.813146787327322e-06,-0.0013474387791768188,0.027775964630990448,0.1809741180147778,strong_absent,True,False,0.027775964630990448,0.1809741180147778,0.9,0.1,"0,1",-4.540390798877061,-13.741762608772188
299,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,299,20260511,319261408,Chicken,Chicken,0,-40.49740336421634,-41.96199789769247,-1.4645945334761308,-1.4645945334761308,0.04419119040765419,0.04419119040765419,0.001952861309645548,-0.04519737589756119,0.025824916468132227,0.13712418089639344,moderate_absent,True,False,0.025824916468132227,0.13712418089639344,0.9,0.1,"0,1",-7.852884650439307,-10.429268757209943
299,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,299,20260511,319261408,LLMs,2024 Leading Chat LLMs,1,-39.613041511962855,-33.40124339126102,6.211798120701836,6.211798120701836,0.990071425830679,0.990071425830679,9.857658503570868e-05,-0.009978191152276846,0.6943458678594088,1.781781278075778,strong_present,True,True,0.6943458678594088,1.781781278075778,0.9,0.1,"0,1",-15.029954662157506,-3.2521987454917434
300,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,300,20260511,320261411,Chicken,Chicken,1,-28.71994689633367,-30.18395924759109,-1.46401235125742,-1.46401235125742,0.044215787338242954,0.044215787338242954,0.9135234611734548,-3.1186733740736754,-0.2190790167290103,-1.3269139048456204,moderate_absent,False,False,-0.2190790167290103,-1.3269139048456204,0.9,0.1,"0,1",-8.957049267626722,-9.325104140022527
300,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,300,20260511,320261411,LLMs,2024 Leading Chat LLMs,0,-23.705164697186852,-29.31088773404396,-5.605723036857107,-5.605723036857107,0.0007348118842672542,0.0007348118842672542,5.399485052603925e-07,-0.0007350819908463395,0.027777237829272515,0.18158647480310827,strong_absent,True,False,0.027777237829272515,0.18158647480310827,0.9,0.1,"0,1",-4.35636336267916,-13.925790044970089
301,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,301,20260511,321261414,Chicken,Chicken,0,-25.26118521287927,-29.402579668559135,-4.141394455679865,-4.141394455679865,0.0031700514693376856,0.0031700514693376856,1.0049226318250019e-05,-0.0031750867266626295,0.027767728551459526,0.17914647006729198,strong_absent,True,False,0.027767728551459526,0.17914647006729198,0.9,0.1,"0,1",-4.724418235074964,-13.557735172574287
301,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,301,20260511,321261414,LLMs,2024 Leading Chat LLMs,1,-32.868879411798936,-26.64123157595231,6.227647835846625,6.227647835846625,0.9902260244125153,0.9902260244125153,9.553059878474724e-05,-0.009822054424300555,0.6943489138456598,1.7819374148037543,strong_present,True,True,0.6943489138456598,1.7819374148037543,0.9,0.1,"0,1",-15.582036970751213,-2.700116436898036
302,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,302,20260511,322261417,Chicken,Chicken,1,-39.64683820138549,-41.11114233539899,-1.4643041340134957,-1.4643041340134957,0.04420345801946312,0.04420345801946312,0.9135470296619522,-3.1189522572242803,-0.2191025852175077,-1.3271927879962253,moderate_absent,False,False,-0.2191025852175077,-1.3271927879962253,0.9,0.1,"0,1",-8.773021831428819,-9.50913157622043
302,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,302,20260511,322261417,LLMs,2024 Leading Chat LLMs,0,-31.75614028968735,-34.68449344392621,-2.928353154238856,-2.928353154238856,0.010583794506081871,0.010583794506081871,0.0001120167061469688,-0.010640201210154288,0.027665761071630806,0.17168135558380032,moderate_absent,True,False,0.027665761071630806,0.17168135558380032,0.9,0.1,"0,1",-8.03691208663721,-10.24524132101204
303,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,303,20260511,323261420,Chicken,Chicken,0,-31.149750111521787,-35.29088364821293,-4.141133536691147,-4.141133536691147,0.003170876080818944,0.003170876080818944,1.0054455119909706e-05,-0.0031759139608599444,0.027767723322657867,0.17914564283309467,strong_absent,True,False,0.027767723322657867,0.17914564283309467,0.9,0.1,"0,1",-5.092473107470768,-13.18968030017848
303,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,303,20260511,323261420,LLMs,2024 Leading Chat LLMs,1,-33.80531139173369,-25.52281895619707,8.282492435536618,8.282492435536618,0.9987370667085752,0.9987370667085752,1.5950004985890658e-06,-0.0012637314637704824,0.694442849443946,1.7904957377642845,strong_present,True,True,0.694442849443946,1.7904957377642845,0.9,0.1,"0,1",-16.87022902413653,-1.4119243835127182
304,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,304,20260511,324261423,Chicken,Chicken,1,-29.390611163612654,-25.239299164171157,4.151311999441496,4.151311999441496,0.9270257082770995,0.9270257082770995,0.0053252472524589825,-0.0757739810315729,0.6891191971919856,1.715985488196482,moderate_present,True,True,0.6891191971919856,1.715985488196482,0.9,0.1,"0,1",-13.557735172574285,-4.724418235074965
304,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,304,20260511,324261423,LLMs,2024 Leading Chat LLMs,0,-18.49863485375972,-18.49863829169179,-3.437932068806049e-06,-3.437932068806049e-06,0.16666618917664874,0.16666618917664874,0.027777618614666467,-0.18232098380609726,1.591631113087577e-07,5.729878573557112e-07,ambiguous,True,False,1.591631113087577e-07,5.729878573557112e-07,0.9,0.1,"0,1",-8.957049267626722,-9.325104140022528
305,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,305,20260511,325261426,Chicken,Chicken,0,-34.608473685971795,-36.07309955991188,-1.4646258739400864,-1.4646258739400864,0.04418986665773377,0.04418986665773377,0.001952744315228291,-0.04519599094589463,0.025825033462549486,0.13712556584806,moderate_absent,True,False,0.025825033462549486,0.13712556584806,0.9,0.1,"0,1",-7.484829778043501,-10.797323629605748
305,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,305,20260511,325261426,LLMs,2024 Leading Chat LLMs,1,-38.22530187275348,-30.548856636731905,7.676445236021571,7.676445236021571,0.9976872609966132,0.9976872609966132,5.348761697786564e-06,-0.0023154175148311965,0.6944390956827468,1.7894440517132237,strong_present,True,True,0.6944390956827468,1.7894440517132237,0.9,0.1,"0,1",-15.950091843147018,-2.3320615645022307
306,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,306,20260511,326261429,Chicken,Chicken,1,-23.432637278824163,-21.361938730013456,2.0706985488107073,2.0706985488107073,0.6133131914882536,0.6133131914882536,0.14952668787700005,-0.48887955755126283,0.5449177565674445,1.3028799116767922,moderate_present,True,True,0.5449177565674445,1.3028799116767922,0.9,0.1,"0,1",-11.349405938199457,-6.932747469449795
306,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,306,20260511,326261429,LLMs,2024 Leading Chat LLMs,0,-41.27911096302645,-45.41826102971816,-4.1391500666917125,-4.1391500666917125,0.0031771516578698394,0.0031771516578698394,1.009429265710507e-05,-0.0031822095201032136,0.02776768348512067,0.17913934727385142,strong_absent,True,False,0.02776768348512067,0.17913934727385142,0.9,0.1,"0,1",-6.564692597053989,-11.71746081059526
307,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,307,20260511,327261432,Chicken,Chicken,0,-30.103488236543434,-30.70984629806695,-0.6063580615235153,-0.6063580615235153,0.0983409463645526,0.0983409463645526,0.00967094173187581,-0.1035188196931683,0.018106836045901964,0.07880273710078632,ambiguous,True,False,0.018106836045901964,0.07880273710078632,0.9,0.1,"0,1",-8.220939522835113,-10.061213884814137
307,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,307,20260511,327261432,LLMs,2024 Leading Chat LLMs,1,-30.265764795807684,-26.730735277838814,3.5350295179688693,3.5350295179688693,0.8727606739009919,0.8727606739009919,0.01618984610612973,-0.13609390287872125,0.6782545983383148,1.6556655663493336,moderate_present,True,True,0.6782545983383148,1.6556655663493336,0.9,0.1,"0,1",-12.269543119188967,-6.012610288460281
308,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,308,20260511,328261435,Chicken,Chicken,1,-27.86360820505315,-27.005341208256873,0.8582669967962779,0.8582669967962779,0.32056621771538973,0.32056621771538973,0.4616302645095712,-1.1376664164254926,0.23281417993487336,0.6540930528025624,ambiguous,True,False,0.23281417993487336,0.6540930528025624,0.9,0.1,"0,1",-9.693159012418333,-8.588994395230916
308,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,308,20260511,328261435,LLMs,2024 Leading Chat LLMs,0,-17.81628063540022,-23.421976246338783,-5.6056956109385645,-5.6056956109385645,0.0007348320226253018,0.0007348320226253018,5.399781014755922e-07,-0.0007351021440133768,0.0277772377996763,0.18158645464994125,strong_absent,True,False,0.0277772377996763,0.18158645464994125,0.9,0.1,"0,1",-3.9883084902833543,-14.293844917365895
309,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,309,20260511,329261438,Chicken,Chicken,0,-21.795351210319502,-23.259710776608227,-1.4643595662887243,-1.4643595662887243,0.04420111609203937,0.04420111609203937,0.0019537386637819417,-0.04520776054334286,0.025824039113995834,0.13711379625061176,moderate_absent,True,False,0.025824039113995834,0.13711379625061176,0.9,0.1,"0,1",-8.036912086637209,-10.24524132101204
309,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,309,20260511,329261438,LLMs,2024 Leading Chat LLMs,1,-30.18459295726261,-28.720283793129127,1.464309164133482,1.464309164133482,0.46378136143449544,0.46378136143449544,0.2875304283450432,-0.7683420416122481,0.4069140160994013,1.023417427615807,ambiguous,True,False,0.4069140160994013,1.023417427615807,0.9,0.1,"0,1",-10.061213884814137,-8.220939522835113
310,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,310,20260511,330261441,Chicken,Chicken,1,-25.8518471556877,-22.9231764955656,2.9286706601221013,2.9286706601221013,0.789054027409079,0.789054027409079,0.044498203352329575,-0.23692048467697466,0.649946241092115,1.5548389845510804,moderate_present,True,True,0.649946241092115,1.5548389845510804,0.9,0.1,"0,1",-11.165378502001552,-7.116774905647697
310,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,310,20260511,330261441,LLMs,2024 Leading Chat LLMs,0,-20.760726092530426,-26.366447996376873,-5.605721903846447,-5.605721903846447,0.0007348127162056551,0.0007348127162056551,5.399497278975326e-07,-0.0007350828233965085,0.02777723782804988,0.1815864739705581,strong_absent,True,False,0.02777723782804988,0.1815864739705581,0.9,0.1,"0,1",-4.1723359264812565,-14.109817481167994
311,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,311,20260511,331261444,Chicken,Chicken,0,-28.796220890064006,-25.867546792009836,2.92867409805417,2.92867409805417,0.789054599644634,0.789054599644634,0.6226071612203536,-1.5561559450801044,-0.5948293834425759,-1.3738343882861497,moderate_present,False,True,-0.5948293834425759,-1.3738343882861497,0.9,0.1,"0,1",-11.349405938199455,-6.932747469449795
311,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,311,20260511,331261444,LLMs,2024 Leading Chat LLMs,1,-32.33583177439623,-24.659697402353967,7.676134372042267,7.676134372042267,0.9976865436011162,0.9976865436011162,5.35208050953643e-06,-0.002316136573581346,0.694439092363935,1.7894433326544736,strong_present,True,True,0.694439092363935,1.7894433326544736,0.9,0.1,"0,1",-15.950091843147018,-2.332061564502231
312,L2_sweep,L2_sweep__0p90_0p10,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,312,20260511,332261447,Chicken,Chicken,1,-27.835927748492885,-21.623841619866443,6.212086128626442,6.212086128626442,0.9900742565483225,0.9900742565483225,9.852038306851908e-05,-0.009975332051889737,0.694345924061376,1.7817841371761651,strong_present,True,True,0.694345924061376,1.7817841371761651,0.9,0.1,"0,1",-15.398009534553312,-2.8841438730959386
